user_id,education,experience_years,skills,interests,certification,learning_source,projects_count,dominant_project_domain,target_career
c220db62,BSc,2,"google analytics, excel, data analysis",data engineering,Tableau Desktop,online-course,2,data,Data Analyst
ab5844ec,BBA,4,"agile, excel, user research",business intelligence,Coursera PM,university,4,business,Product Manager
a8ebca49,BTech,3,"nodejs, microservices, python",cloud infrastructure,Oracle Java,workplace,5,web,Backend Developer
eb5e0881,MCA,4,"react, html, nodejs, mongodb",backend development,Meta Front-End Developer,workplace,3,web,Full Stack Developer
414e677a,MBA,2,"bash, penetration testing, cryptography, ethical hacking, cybersecurity",cloud infrastructure,,university,5,security,Cybersecurity Analyst
3a60cebd,Diploma,2,"next.js, react, html, sql",backend development,Meta Front-End Developer,workplace,4,web,Full Stack Developer
d57cecc8,BSc,3,"statistics, google analytics, excel, power bi, tableau",machine learning,,online-course,4,data,Data Analyst
cda44c2a,Diploma,4,"html, css, next.js, webpack, react",mobile development,Meta Front-End Developer,online-course,2,web,Web Developer
45b6a99b,BTech,5,"machine learning, business analysis, numpy, python, statistics",business intelligence,DeepLearning.AI,bootcamp,7,data,Data Scientist
a3142728,Diploma,2,"javascript, figma, ui/ux, design systems, css, user research",ux research,Meta Front-End Developer,university,2,design,UI/UX Designer
2d7c355c,MCA,5,"tableau, jira, requirements gathering, agile, digital marketing",business intelligence,,university,5,business,Business Analyst
e905e51e,BBA,3,"digital marketing, seo, social media, content writing, ads",product strategy,Meta Marketing,workplace,4,marketing,Digital Marketer
e301e3b5,BBA,4,"reporting, statistics, r, sql, tableau, excel",machine learning,Google Data Analytics,online-course,5,data,Data Analyst
64c5a464,MCA,3,"sql, r, statistics, data analysis",machine learning,,workplace,2,data,Data Scientist
546f6f17,Diploma,0,"css, figma, adobe xd",product strategy,Meta Front-End Developer,workplace,1,design,UI/UX Designer
02e2e02d,BBA,6,"business analysis, sql, requirements gathering, jira",product strategy,Microsoft Power BI,online-course,6,business,Business Analyst
4b8c7c99,MCA,1,"pandas, python, numpy, data analysis",business intelligence,Coursera ML,university,1,data,Data Scientist
e6251288,BCA,8,"python, terraform, docker, linux, jenkins",cloud infrastructure,,online-course,10,devops,DevOps Engineer
30650303,BBA,0,"content writing, seo, sql, digital marketing, copywriting",product strategy,Meta Marketing,university,1,marketing,Digital Marketer
b174c8da,BCA,5,"react, mongodb, html, linux, next.js",devops,,self-taught,3,web,Full Stack Developer
f7b143ff,BCA,0,"mongodb, nodejs, python, sql, postgresql",devops,Udemy Web Dev,self-taught,2,web,Backend Developer
e39bd0ba,Diploma,7,"seo, ads, digital marketing, power bi, social media, google analytics",growth marketing,,workplace,7,marketing,Digital Marketer
bdb13e06,BSc,0,"html, react, javascript, wireframing",frontend development,,workplace,0,none,Full Stack Developer
e6df23ec,MBA,2,"requirements gathering, jira, tableau, agile, business analysis",product strategy,,university,2,business,Business Analyst
4ffd36ec,MBA,7,"linux, kubernetes, git, docker, react native",backend development,Azure DevOps,self-taught,3,devops,DevOps Engineer
3151a4d8,Diploma,0,"adobe xd, figma, ui/ux, design systems",product strategy,Interaction Design Foundation,university,1,design,UI/UX Designer
0e9ad33a,BCA,3,"figma, css, next.js, react",ux research,Meta Front-End Developer,workplace,5,web,Web Developer
db413d80,BTech,5,"docker, aws, cloud computing, linux",devops,AWS DevOps,bootcamp,6,cloud,Cloud Engineer
f71877d7,BBA,7,"data analysis, sql, python, business analysis, deep learning",data engineering,Google Data Analytics,online-course,8,data,Data Scientist
85a18c24,Diploma,0,"adobe xd, prototyping, sketch, figma",ux research,,online-course,3,design,UI/UX Designer
9ca2ac28,BSc,5,"react, sql, linux, html, nodejs, typescript",frontend development,freeCodeCamp,online-course,5,web,Full Stack Developer
4d693b7e,BTech,4,"prometheus, docker, kubernetes",backend development,AWS DevOps,online-course,2,devops,DevOps Engineer
7daaf386,BTech,4,"git, linux, kubernetes, ansible",backend development,AWS DevOps,university,3,devops,DevOps Engineer
04175e19,BBA,1,"agile, sql, power bi",business intelligence,Azure DevOps,self-taught,1,business,Business Analyst
5f4cee4f,Diploma,4,"ui/ux, css, wireframing",ux research,,workplace,3,design,UI/UX Designer
d44f83ac,BTech,4,"pytorch, tensorflow, spark, sql, seo",devops,,self-taught,5,ml,ML Engineer
6c5e5e41,MCA,5,"data analysis, sql, machine learning, r",data engineering,IBM Data Science,self-taught,3,data,Data Scientist
9a6408c0,Diploma,1,"javascript, kotlin, firebase, react native",backend development,Apple Swift,university,0,none,Mobile Developer
4c598c32,MBA,1,"agile, excel, requirements gathering, business analysis",growth marketing,CBAP,university,0,none,Business Analyst
582f3731,BTech,2,"python, microservices, nodejs, redis, git",devops,Udemy Web Dev,university,5,web,Backend Developer
50a8b071,MCA,7,"linux, git, python, ci/cd, ansible, terraform, docker",backend development,Azure DevOps,self-taught,9,devops,DevOps Engineer
67541f79,BBA,3,"ads, copywriting, seo, content writing",product strategy,Coursera Marketing,university,4,marketing,Digital Marketer
7fe09d6e,BTech,6,"ansible, terraform, ci/cd, docker",devops,,university,3,devops,DevOps Engineer
be0e579d,MBA,2,"git, docker, html, css, nodejs",frontend development,Udemy Web Dev,bootcamp,3,web,Full Stack Developer
dde57b36,BCA,6,"cybersecurity, penetration testing, networking",backend development,CISSP,university,4,security,Cybersecurity Analyst
a212cbc0,MCA,1,"tensorflow, machine learning, spark",data engineering,TensorFlow Developer,university,3,ml,ML Engineer
20c1e62d,BSc,7,"python, agile, business analysis, tableau, nodejs",growth marketing,CBAP,university,4,business,Business Analyst
523fcd43,BSc,3,"javascript, css, typescript",mobile development,,university,4,web,Web Developer
73c21eff,BTech,2,"cloud computing, siem, python, networking, ethical hacking, linux",cloud infrastructure,AWS Security,online-course,5,security,Cybersecurity Analyst
d5600b5c,BCA,8,"docker, linux, ansible, ci/cd",cloud infrastructure,Google Cloud Professional,online-course,9,devops,DevOps Engineer
ed5bb7b6,MBA,4,"business analysis, process mapping, power bi, agile, excel",growth marketing,Scrum Master,university,2,business,Business Analyst
d64f7b21,MCA,2,"css, javascript, react, typescript, html",ux research,,online-course,3,web,Web Developer
33b307f3,BBA,3,"requirements gathering, excel, jira, sql",growth marketing,PMP,workplace,2,business,Business Analyst
cfb784c7,Diploma,7,"css, sketch, figma, ui/ux, wireframing",ux research,,workplace,3,design,UI/UX Designer
a1b7b9c1,MBA,2,"css, nodejs, javascript, webpack, html, sql",mobile development,,university,3,web,Web Developer
41bd87da,Diploma,5,"digital marketing, email marketing, google analytics, sql, social media, content writing, pytorch",growth marketing,Meta Marketing,workplace,6,marketing,Digital Marketer
d7bee973,BBA,5,"email marketing, ads, seo, digital marketing, power bi",business intelligence,HubSpot Marketing,workplace,7,marketing,Digital Marketer
bf003a0a,BTech,4,"terraform, ansible, bash, ci/cd, kubernetes",backend development,Kubernetes CKA,university,2,devops,DevOps Engineer
1a4c0f02,MCA,5,"jira, roadmapping, business analysis, product management",business intelligence,,online-course,7,business,Product Manager
3c193bc6,MCA,0,"mongodb, sql, react",backend development,Udemy Web Dev,workplace,3,web,Full Stack Developer
aab265d3,BBA,2,"rest apis, linux, postgresql, python, microservices, java, excel",devops,MongoDB Associate,self-taught,4,web,Backend Developer
0e972f0d,BCA,5,"figma, javascript, sass, react",mobile development,Kubernetes CKA,self-taught,7,web,Web Developer
07b5a297,BTech,6,"docker, ansible, bash, kubernetes, ci/cd",cloud infrastructure,Google Cloud Professional,workplace,6,devops,DevOps Engineer
3d72d050,BTech,4,"docker, terraform, azure, python, kubernetes",backend development,Azure Fundamentals,university,2,cloud,Cloud Engineer
63e5f7cc,BSc,1,"sql, pandas, tableau, excel, statistics",business intelligence,,workplace,3,data,Data Analyst
efea2b69,BSc,2,"figma, ui/ux, css, prototyping, tableau",product strategy,Interaction Design Foundation,online-course,4,design,UI/UX Designer
52192ab7,BTech,8,"sql, mongodb, rest apis, microservices, nodejs",backend development,,university,8,web,Backend Developer
5cbb34e6,BTech,2,"linux, docker, ci/cd, jenkins, bash",cloud infrastructure,Azure DevOps,workplace,3,devops,DevOps Engineer
4b2b8eda,BCA,3,"mongodb, nodejs, html, linux, react, docker, kubernetes",devops,,online-course,5,web,Full Stack Developer
440d5a95,BSc,4,"firewall, python, linux, networking",backend development,AWS Security,university,5,security,Cybersecurity Analyst
c19d0d22,BBA,4,"requirements gathering, excel, jira, agile, power bi",business intelligence,,workplace,2,business,Business Analyst
ba0b0b9d,MBA,4,"wireframing, excel, product management",product strategy,,workplace,2,business,Product Manager
3165ef0a,BCA,6,"siem, bash, ethical hacking, networking",cybersecurity,,university,6,security,Cybersecurity Analyst
832e3081,BBA,4,"seo, content writing, digital marketing, social media",growth marketing,,online-course,5,marketing,Digital Marketer
673ed668,BCA,4,"agile, roadmapping, wireframing, azure",product strategy,,bootcamp,4,business,Product Manager
2737f786,MCA,4,"excel, python, data analysis, power bi, machine learning",business intelligence,,self-taught,4,data,Data Scientist
0fea6e92,BCA,3,"flutter, android, sql, javascript, firebase",frontend development,,workplace,2,mobile,Mobile Developer
2a26a6d9,BSc,6,"git, terraform, docker, bash, excel",cloud infrastructure,,online-course,5,devops,DevOps Engineer
e241665f,Diploma,3,"figma, html, ui/ux, adobe xd, product management",ux research,,university,3,design,UI/UX Designer
7f577909,Diploma,3,"css, sass, webpack, react",mobile development,freeCodeCamp,university,3,web,Web Developer
85509794,BTech,2,"python, ethical hacking, cybersecurity",cloud infrastructure,,online-course,2,security,Cybersecurity Analyst
ba25e206,BSc,2,"excel, python, google analytics, business analysis, power bi, sql",machine learning,Tableau Desktop,university,2,data,Data Analyst
52dcb0fa,BBA,3,"linux, sql, css, docker, nodejs, terraform",frontend development,Meta Front-End Developer,university,5,web,Full Stack Developer
4964278f,MCA,2,"python, mlflow, linux, pytorch, machine learning",data engineering,TensorFlow Developer,university,5,ml,ML Engineer
1b347656,MCA,4,"html, webpack, typescript, css, javascript, react",ux research,Udemy Web Dev,self-taught,7,web,Web Developer
f432ece8,BCA,4,"react, html, mongodb, nodejs",frontend development,,bootcamp,4,web,Full Stack Developer
6d34c13a,MBA,2,"power bi, digital marketing, ads, content writing",business intelligence,,university,3,marketing,Digital Marketer
44e81f8d,MCA,6,"docker, pytorch, python, linux, deep learning, nodejs",machine learning,DeepLearning.AI,bootcamp,5,ml,ML Engineer
c171ccf4,MCA,5,"java, microservices, python",backend development,Oracle Java,workplace,4,web,Backend Developer
11dd9bae,MBA,5,"product management, user research, roadmapping",growth marketing,,workplace,7,business,Product Manager
12202a42,MBA,5,"react, html, css, javascript, nodejs",backend development,,workplace,7,web,Full Stack Developer
41564877,MCA,4,"excel, pandas, statistics, python, data analysis",data engineering,DeepLearning.AI,university,5,data,Data Scientist
bd02b897,BBA,1,"product management, user research, excel, wireframing",growth marketing,Google Cloud Professional,bootcamp,3,business,Product Manager
821c2d1a,BSc,3,"power bi, sql, data analysis, deep learning",data engineering,IBM Data Science,university,4,data,Data Scientist
8b268673,BSc,3,"pandas, statistics, data analysis, sql",data engineering,DeepLearning.AI,self-taught,3,data,Data Scientist
65f31ade,Diploma,3,"agile, excel, process mapping, power bi, css",growth marketing,Microsoft Power BI,self-taught,4,business,Business Analyst
c1106975,BBA,1,"copywriting, power bi, content writing, seo, social media",business intelligence,,university,0,none,Digital Marketer
4211d101,BTech,3,"python, excel, agile, business analysis, okrs, tensorflow",business intelligence,,workplace,4,business,Product Manager
e9379224,Diploma,4,"flutter, git, firebase, dart, android, rest apis, seo",frontend development,Apple Swift,university,3,mobile,Mobile Developer
ea0d1c4c,MBA,6,"sql, html, react, next.js, nodejs",frontend development,,self-taught,4,web,Full Stack Developer
b29e34f1,BTech,3,"bash, aws, cloud computing, ansible, python",cloud infrastructure,,bootcamp,3,cloud,Cloud Engineer
2fc41f9d,MBA,1,"css, ui/ux, figma, design systems, wireframing",frontend development,,bootcamp,1,design,UI/UX Designer
c71e5947,BBA,6,"siem, linux, cybersecurity, penetration testing, ethical hacking",cybersecurity,,university,3,security,Cybersecurity Analyst
81053077,BSc,2,"excel, statistics, pandas, python",business intelligence,IBM Data Science,self-taught,3,data,Data Scientist
e0ffa94e,BSc,2,"react, html, git, figma",mobile development,Google UX Design,university,5,web,Web Developer
e8491678,BTech,4,"linux, git, ci/cd",devops,Google Cloud Professional,self-taught,3,devops,DevOps Engineer
9c36ad0a,MCA,5,"react, nodejs, sql, next.js, pytorch",backend development,Meta Front-End Developer,online-course,7,web,Full Stack Developer
87c94d06,BBA,3,"python, power bi, jira, sql, requirements gathering, ui/ux",growth marketing,CBAP,workplace,4,business,Business Analyst
de929bc6,BSc,4,"ios, flutter, react native, dart, firebase",frontend development,Google Associate Android,self-taught,7,mobile,Mobile Developer
8c2543df,Diploma,3,"javascript, swift, dart, flutter",backend development,,university,5,mobile,Mobile Developer
bce64a06,BTech,1,"terraform, kubernetes, prometheus, docker",cloud infrastructure,Kubernetes CKA,workplace,1,devops,DevOps Engineer
03915c95,BTech,4,"docker, kubernetes, git, jenkins",backend development,Google Cloud Professional,university,3,devops,DevOps Engineer
