user_id,education,experience_years,skills,interests,certification,target_career
757a89c2,MCA,5,"['aws', 'product management', 'html', 'data analysis', 'business']",['business'],Google Data Analytics,Product Manager
d575b5e2,MBA,1,"['figma', 'product management', 'ui/ux', 'deep learning', 'azure']",['design'],Udemy Web Dev,UI/UX Designer
58ec134d,MBA,0,"['cloud computing', 'content writing', 'python']",['ai'],Google Data Analytics,Cloud Engineer
09324b64,MCA,4,"['figma', 'digital marketing', 'ui/ux', 'networking', 'python']",['design'],Coursera ML,UI/UX Designer
290e83e9,BSc,0,"['digital marketing', 'seo']",['marketing'],None,Digital Marketer
53ecb0dc,BTech,10,"['aws', 'java', 'ui/ux', 'cloud computing', 'sql']",['design'],Udemy Web Dev,UI/UX Designer
a45b79c5,MCA,8,"['digital marketing', 'seo', 'machine learning', 'azure', 'data analysis', 'sql']",['data'],Azure Fundamentals,Data Scientist
4039b03f,Diploma,8,"['aws', 'content writing', 'cloud computing', 'deep learning', 'data analysis']",['ai'],AWS Certification,Cloud Engineer
6a63a049,BCA,5,"['aws', 'cybersecurity', 'c++', 'digital marketing', 'javascript', 'deep learning', 'python']",['ai'],Azure Fundamentals,ML Engineer
503f99b4,BSc,1,"['css', 'javascript', 'machine learning', 'product management']",['web development'],AWS Certification,Web Developer
4af2f6d8,MCA,3,"['react', 'python']",['web development'],Google Data Analytics,Web Developer
6ac07b10,BCA,8,"['cybersecurity', 'figma', 'java']",['design'],Google Data Analytics,UI/UX Designer
533ae57f,BTech,6,"['css', 'product management', 'react', 'javascript', 'deep learning', 'azure']",['web development'],None,Web Developer
878333a8,BCA,7,"['aws', 'c++', 'machine learning', 'azure', 'nodejs', 'data analysis']",['ai'],Coursera ML,Data Scientist
b0ea5ce7,BCA,3,"['css', 'data analysis', 'html']",['web development'],Azure Fundamentals,Web Developer
6c367137,BTech,9,"['aws', 'figma', 'seo', 'java', 'ui/ux']",['design'],None,UI/UX Designer
cb816bc3,Diploma,9,"['power bi', 'digital marketing', 'react', 'networking', 'business']",['business'],AWS Certification,Product Manager
3e9a59b1,BTech,9,"['product management', 'javascript', 'react', 'html']",['web development'],Coursera ML,Web Developer
5e1dc0bf,BTech,8,"['tableau', 'cloud computing', 'azure']",['ai'],Azure Fundamentals,Cloud Engineer
f389a55b,Diploma,5,"['aws', 'digital marketing', 'java', 'ui/ux', 'python']",['ai'],Azure Fundamentals,ML Engineer
6f2d044e,BCA,8,"['aws', 'product management', 'excel', 'azure', 'data analysis', 'business']",['business'],Azure Fundamentals,Product Manager
9afbc42e,BTech,6,"['html', 'machine learning', 'deep learning', 'python', 'azure']",['ai'],Google Data Analytics,ML Engineer
8e3c9000,BSc,0,"['css', 'tableau', 'html', 'machine learning', 'networking', 'python', 'data analysis', 'sql']",['ai'],None,Data Scientist
358d3b85,BTech,9,"['css', 'aws', 'react', 'ui/ux', 'javascript']",['web development'],Udemy Web Dev,Web Developer
0b8b81e9,BCA,3,"['cybersecurity', 'product management', 'react', 'networking', 'sql']",['security'],Azure Fundamentals,Cybersecurity Analyst
136aedb1,MCA,2,"['css', 'cybersecurity', 'react', 'html', 'javascript']",['web development'],Udemy Web Dev,Web Developer
646f6bed,Diploma,10,"['power bi', 'cybersecurity', 'ui/ux', 'javascript', 'networking', 'excel']",['security'],Udemy Web Dev,Cybersecurity Analyst
f2e9e58f,MCA,1,"['digital marketing', 'c++', 'aws']",['marketing'],Google Data Analytics,Digital Marketer
a6cea877,BSc,0,"['javascript', 'machine learning', 'deep learning']",['ai'],AWS Certification,ML Engineer
945309f9,MCA,1,"['cybersecurity', 'figma', 'java']",['design'],AWS Certification,UI/UX Designer
ebefff2c,MCA,8,"['digital marketing', 'sql', 'content writing']",['data'],None,Data Scientist
967351a6,Diploma,2,"['c++', 'cybersecurity', 'content writing', 'javascript', 'networking']",['security'],AWS Certification,Cybersecurity Analyst
ed8e007e,BTech,10,"['figma', 'product management', 'tableau', 'ui/ux', 'cloud computing']",['design'],None,UI/UX Designer
abefd31b,BTech,0,"['product management', 'python', 'excel', 'azure', 'business']",['business'],Udemy Web Dev,Product Manager
ea2940f5,MCA,6,"['aws', 'c++', 'digital marketing', 'machine learning', 'python', 'azure']",['ai'],Udemy Web Dev,ML Engineer
663e910c,BTech,2,"['power bi', 'c++', 'react', 'content writing', 'ui/ux']",['marketing'],Azure Fundamentals,Digital Marketer
3862b95e,BTech,8,"['networking', 'digital marketing', 'cybersecurity']",['security'],Udemy Web Dev,Cybersecurity Analyst
99bcfe27,BCA,5,"['aws', 'cloud computing', 'python']",['ai'],Azure Fundamentals,ML Engineer
894b286e,MCA,7,"['css', 'digital marketing', 'python', 'data analysis', 'sql']",['data'],Google Data Analytics,Data Scientist
7f225634,BSc,0,"['ui/ux', 'html', 'figma']",['design'],Udemy Web Dev,UI/UX Designer
448a135a,MCA,1,"['aws', 'seo', 'cloud computing', 'azure', 'data analysis']",['ai'],Azure Fundamentals,Cloud Engineer
34ee1052,MBA,4,"['css', 'machine learning', 'python', 'html']",['ai'],AWS Certification,ML Engineer
ede97f46,BSc,5,"['css', 'javascript', 'java']",['web development'],Azure Fundamentals,Web Developer
05f0704b,MBA,9,"['nodejs', 'sql', 'html']",['web development'],Udemy Web Dev,Backend Developer
27d80c86,BTech,9,"['css', 'power bi', 'content writing', 'machine learning', 'data analysis']",['data'],Azure Fundamentals,Data Scientist
47ce0e66,MCA,5,"['power bi', 'css', 'cybersecurity', 'digital marketing', 'networking', 'data analysis']",['security'],Coursera ML,Cybersecurity Analyst
73b0141c,MCA,9,"['product management', 'react', 'seo', 'html', 'javascript', 'networking']",['web development'],Google Data Analytics,Web Developer
ff311091,BSc,0,"['machine learning', 'aws', 'content writing', 'azure']",['ai'],Azure Fundamentals,Cloud Engineer
381beca5,Diploma,3,"['machine learning', 'python', 'excel']",['data'],Udemy Web Dev,Data Scientist
089e9f14,BTech,2,"['cybersecurity', 'figma', 'ui/ux', 'deep learning', 'cloud computing']",['design'],Coursera ML,UI/UX Designer
39fe807a,Diploma,8,"['machine learning', 'data analysis', 'python', 'deep learning']",['ai'],Udemy Web Dev,Data Scientist
668702be,BTech,4,"['digital marketing', 'content writing']",['marketing'],None,Digital Marketer
c0dc0458,BTech,2,"['css', 'machine learning', 'python', 'nodejs', 'data analysis', 'sql']",['ai'],AWS Certification,Data Scientist
9c03e372,MCA,8,"['ui/ux', 'deep learning', 'figma']",['design'],AWS Certification,UI/UX Designer
bb56f423,BTech,3,"['product management', 'aws', 'sql', 'cybersecurity']",['business'],Coursera ML,Product Manager
7c82d5f1,MCA,9,"['css', 'cybersecurity', 'react', 'content writing', 'html', 'java']",['web development'],Azure Fundamentals,Web Developer
20f95a23,BSc,3,"['power bi', 'react', 'ui/ux', 'machine learning', 'python', 'excel', 'data analysis', 'sql']",['data'],Udemy Web Dev,Data Scientist
eefc4acc,MBA,10,"['css', 'javascript', 'tableau', 'power bi']",['web development'],Azure Fundamentals,Web Developer
970b5396,MBA,4,"['aws', 'cybersecurity', 'machine learning', 'deep learning', 'python', 'data analysis']",['ai'],Udemy Web Dev,ML Engineer
ec59297f,BCA,0,"['c++', 'excel', 'azure', 'nodejs', 'data analysis']",['web development'],Udemy Web Dev,Backend Developer
21b4a856,MBA,7,"['css', 'cybersecurity', 'data analysis', 'excel']",['business'],Azure Fundamentals,Product Manager
1939a4e0,BSc,6,"['ui/ux', 'css', 'figma']",['design'],Coursera ML,UI/UX Designer
8e098924,Diploma,2,"['react', 'content writing', 'machine learning', 'deep learning', 'python', 'excel', 'sql']",['ai'],Google Data Analytics,ML Engineer
42a33f50,BTech,7,"['aws', 'c++', 'machine learning', 'deep learning', 'python', 'azure']",['ai'],Google Data Analytics,ML Engineer
9119cfe3,Diploma,8,"['aws', 'seo', 'networking']",['ai'],Google Data Analytics,Cloud Engineer
4acb7f64,BCA,3,"['cybersecurity', 'digital marketing', 'seo', 'html', 'content writing', 'python']",['marketing'],AWS Certification,Digital Marketer
04e813a8,BTech,9,"['machine learning', 'data analysis', 'sql']",['ai'],None,Data Scientist
3e6fe224,BTech,10,"['cybersecurity', 'product management', 'seo', 'java', 'ui/ux', 'nodejs', 'sql']",['web development'],Google Data Analytics,Backend Developer
9b6efc01,MCA,4,"['figma', 'ui/ux', 'javascript', 'python', 'sql']",['design'],Google Data Analytics,UI/UX Designer
61ba634c,Diploma,5,"['javascript', 'cloud computing', 'c++', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
68b32c7b,BTech,1,"['css', 'figma', 'java', 'ui/ux', 'cloud computing']",['design'],AWS Certification,UI/UX Designer
e662b92d,BSc,7,"['aws', 'machine learning', 'deep learning', 'python', 'azure']",['ai'],Coursera ML,ML Engineer
be9e98cf,BCA,2,"['css', 'sql', 'html', 'azure']",['web development'],Udemy Web Dev,Backend Developer
2e9cce28,Diploma,5,"['product management', 'python', 'excel', 'azure', 'nodejs']",['business'],Coursera ML,Product Manager
8da3769c,BTech,0,"['power bi', 'business']",['business'],AWS Certification,Product Manager
c5560b6b,BCA,8,"['javascript', 'deep learning', 'python', 'html']",['web development'],None,Web Developer
1e25abe0,BSc,6,"['aws', 'machine learning', 'deep learning', 'python', 'excel', 'sql']",['ai'],Coursera ML,ML Engineer
b22974b4,MCA,4,"['css', 'cybersecurity', 'product management', 'react', 'networking']",['security'],Udemy Web Dev,Cybersecurity Analyst
41b83d2a,Diploma,5,"['figma', 'deep learning', 'azure', 'nodejs', 'sql']",['design'],AWS Certification,UI/UX Designer
9dda0128,MBA,8,"['aws', 'content writing', 'ui/ux', 'javascript', 'python']",['ai'],None,Data Scientist
31d6adf2,MBA,3,"['nodejs', 'digital marketing', 'cloud computing', 'sql']",['web development'],Google Data Analytics,Backend Developer
c926391d,BSc,9,"['product management', 'aws', 'deep learning', 'python']",['ai'],Google Data Analytics,ML Engineer
47ff2f90,MCA,6,"['sql', 'seo']",['web development'],None,Backend Developer
79480684,MCA,0,"['aws', 'product management', 'java', 'cloud computing', 'deep learning']",['ai'],Azure Fundamentals,Cloud Engineer
16bec63c,BSc,5,"['digital marketing', 'seo', 'excel']",['marketing'],Udemy Web Dev,Digital Marketer
d24762b4,MBA,10,"['aws', 'java', 'html', 'machine learning', 'cloud computing', 'nodejs']",['web development'],AWS Certification,Backend Developer
7d6a5b91,MCA,4,"['ui/ux', 'product management', 'python', 'java']",['design'],Azure Fundamentals,UI/UX Designer
c5c756e8,BTech,10,"['ui/ux', 'tableau', 'cloud computing', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
b0111550,MBA,3,"['react', 'networking', 'cloud computing', 'seo']",['security'],None,Cybersecurity Analyst
61095af5,Diploma,0,"['css', 'machine learning', 'networking']",['data'],AWS Certification,Data Scientist
772e6b6f,BTech,3,"['machine learning', 'deep learning', 'sql']",['ai'],None,ML Engineer
fe97ac1d,MBA,6,"['java', 'javascript', 'machine learning', 'deep learning', 'nodejs', 'sql']",['web development'],Udemy Web Dev,Backend Developer
198078a3,MCA,10,"['power bi', 'tableau', 'azure']",['ai'],Azure Fundamentals,Cloud Engineer
65fdf2e2,BTech,2,"['cybersecurity', 'networking', 'python', 'html']",['ai'],Azure Fundamentals,Data Scientist
57d3bda7,BSc,10,"['cloud computing', 'sql', 'java']",['web development'],None,Backend Developer
0c8f7473,BCA,2,"['machine learning', 'deep learning', 'python', 'aws']",['ai'],Udemy Web Dev,ML Engineer
0b0be8b8,BCA,8,"['cybersecurity', 'product management', 'tableau', 'ui/ux', 'machine learning']",['design'],Azure Fundamentals,UI/UX Designer
29f0fb40,Diploma,5,"['data analysis', 'react', 'sql']",['web development'],AWS Certification,Web Developer
6bc0f572,MBA,5,"['networking', 'sql', 'python']",['ai'],Azure Fundamentals,Data Scientist
13eee314,BTech,10,"['aws', 'java', 'excel', 'nodejs', 'business']",['business'],Azure Fundamentals,Product Manager
46897831,Diploma,6,"['aws', 'machine learning', 'cloud computing', 'python', 'nodejs', 'data analysis', 'sql']",['data'],Coursera ML,Data Scientist
5ada319a,MBA,10,"['ui/ux', 'product management']",['design'],AWS Certification,UI/UX Designer
d763cea5,BCA,8,"['css', 'javascript', 'react', 'content writing']",['web development'],AWS Certification,Web Developer
681a4ee3,BCA,2,"['nodejs', 'sql', 'java']",['web development'],Google Data Analytics,Backend Developer
273ee18b,BSc,7,"['css', 'aws', 'html']",['web development'],AWS Certification,Web Developer
eebe0d3a,BCA,9,"['ui/ux', 'nodejs', 'seo', 'content writing']",['marketing'],None,Digital Marketer
e139562d,MCA,0,"['figma', 'react', 'seo', 'html', 'javascript', 'python']",['web development'],None,Web Developer
2c16647d,BCA,5,"['content writing', 'java', 'excel', 'seo']",['web development'],Google Data Analytics,Backend Developer
cb9c803e,MBA,1,"['aws', 'content writing', 'machine learning', 'cloud computing', 'networking']",['ai'],Coursera ML,ML Engineer
e4af496e,MCA,0,"['ui/ux', 'digital marketing', 'tableau', 'figma']",['design'],Coursera ML,UI/UX Designer
409f1b2b,MBA,0,"['css', 'cybersecurity', 'react', 'html', 'networking', 'data analysis', 'sql']",['web development'],Google Data Analytics,Web Developer
7e1ee090,BTech,9,"['networking', 'seo', 'cybersecurity', 'figma']",['security'],AWS Certification,Cybersecurity Analyst
bcbcee60,BTech,1,"['networking', 'cloud computing']",['ai'],Google Data Analytics,Cloud Engineer
66086d16,Diploma,10,"['javascript', 'cloud computing', 'html', 'azure']",['ai'],Azure Fundamentals,Cloud Engineer
a6f6e645,MCA,6,"['css', 'javascript', 'nodejs']",['web development'],Google Data Analytics,Web Developer
3d60ab1c,MBA,6,"['nodejs', 'aws', 'seo', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
2083d94b,BCA,3,"['power bi', 'seo', 'content writing', 'networking', 'data analysis']",['marketing'],AWS Certification,Digital Marketer
a3fd3a48,Diploma,7,"['python', 'excel', 'html']",['business'],AWS Certification,Product Manager
a4a425ad,BCA,10,"['product management', 'digital marketing', 'react', 'content writing', 'seo', 'cloud computing']",['marketing'],Azure Fundamentals,Digital Marketer
80ca51b7,BCA,3,"['ui/ux', 'power bi', 'excel', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
93a9aac2,BCA,4,"['css', 'sql']",['web development'],Azure Fundamentals,Backend Developer
5b75a030,MBA,9,"['cloud computing', 'python', 'azure']",['ai'],AWS Certification,Cloud Engineer
3771d7d0,MBA,8,"['javascript', 'cloud computing', 'nodejs']",['web development'],Azure Fundamentals,Web Developer
56fc3ea6,MCA,5,"['css', 'c++', 'product management', 'javascript', 'sql']",['business'],Google Data Analytics,Product Manager
db1fd716,Diploma,1,"['digital marketing', 'content writing', 'java', 'azure', 'sql']",['web development'],Coursera ML,Backend Developer
9f783ee9,BTech,3,"['networking', 'cybersecurity']",['security'],AWS Certification,Cybersecurity Analyst
2faffa67,BCA,6,"['power bi', 'aws', 'c++', 'product management', 'python', 'excel', 'business']",['business'],AWS Certification,Product Manager
9cb17499,BCA,6,"['product management', 'css', 'content writing', 'html']",['business'],Coursera ML,Product Manager
ae749e34,MBA,2,"['css', 'cybersecurity', 'machine learning', 'python', 'data analysis', 'sql']",['ai'],Udemy Web Dev,Data Scientist
103dee64,MCA,6,"['networking', 'seo', 'cybersecurity']",['security'],Google Data Analytics,Cybersecurity Analyst
4a90b7d0,MBA,3,"['seo', 'cybersecurity', 'content writing']",['marketing'],AWS Certification,Digital Marketer
912b396b,BCA,10,"['aws', 'cloud computing', 'deep learning', 'azure', 'sql']",['ai'],None,Cloud Engineer
87d860cc,MCA,7,"['figma', 'ui/ux', 'javascript', 'networking', 'data analysis']",['design'],Google Data Analytics,UI/UX Designer
b47df52e,MCA,8,"['power bi', 'html', 'java', 'javascript', 'cloud computing', 'azure']",['ai'],Coursera ML,Cloud Engineer
84a47544,BCA,7,"['c++', 'react', 'java', 'html', 'nodejs']",['web development'],Coursera ML,Backend Developer
8ad409c6,MBA,3,"['cloud computing', 'cybersecurity', 'azure']",['ai'],Coursera ML,Cloud Engineer
a9e1a80f,BSc,3,"['figma', 'product management', 'ui/ux', 'javascript', 'azure']",['design'],None,UI/UX Designer
f9ba9e59,BTech,9,"['css', 'figma', 'digital marketing', 'react', 'javascript']",['web development'],None,Web Developer
15eb6cb7,BCA,10,"['product management', 'digital marketing', 'data analysis', 'sql']",['ai'],Azure Fundamentals,Data Scientist
543805a6,BCA,5,"['tableau', 'react', 'html', 'java', 'nodejs', 'sql']",['web development'],Google Data Analytics,Backend Developer
0b1abda8,BCA,5,"['business', 'excel', 'figma']",['business'],Google Data Analytics,Product Manager
52783cec,BTech,4,"['aws', 'c++', 'javascript', 'cloud computing', 'azure', 'data analysis', 'sql']",['ai'],AWS Certification,Cloud Engineer
34df1e25,BTech,3,"['product management', 'javascript', 'excel', 'azure', 'python', 'business']",['business'],Azure Fundamentals,Product Manager
15db8147,BCA,3,"['networking', 'c++', 'cybersecurity']",['security'],Azure Fundamentals,Cybersecurity Analyst
f4e14519,BTech,4,"['css', 'cloud computing', 'excel']",['business'],Google Data Analytics,Product Manager
6dae4723,MCA,5,"['aws', 'cloud computing', 'seo']",['ai'],Azure Fundamentals,Cloud Engineer
9be2bd07,BCA,6,"['power bi', 'cybersecurity', 'java', 'azure', 'sql']",['web development'],Udemy Web Dev,Backend Developer
dbc9b7c4,MCA,2,"['css', 'javascript', 'react', 'html']",['web development'],AWS Certification,Web Developer
f8fbdfbf,BTech,8,"['figma', 'java', 'machine learning', 'deep learning', 'python']",['ai'],AWS Certification,ML Engineer
7fc51554,BTech,10,"['power bi', 'javascript', 'machine learning', 'python', 'data analysis']",['data'],AWS Certification,Data Scientist
